Time	Magnitude	Latitude	Longitude	Depth
2013.549086	5.68	-41.637	174.397	15
2013.552335	5.99	34.501	104.276	10
2013.553163	6.29	-46.161	34.906	10
2013.565771	6.27	-58.006	-24.162	10
2013.582025	5.98	-15.343	-173.502	56.2
2013.594649	5.83	-22.527	173.809	17
2013.595342	5.7	-16.893	167.436	14.3
2013.609559	5.79	30.06	97.961	12.6
2013.610977	6.21	-5.423	-81.969	10
2013.611916	5.72	-56.552	-142.433	10
2013.614388	6.63	5.727	-78.136	15
2013.621095	6.53	-41.746	173.967	15
2013.625433	6.18	-34.879	54.099	10
2013.635939	6.17	16.921	-99.484	23.3
2013.6437	5.69	-22.763	-175.06	17.4
2013.647287	5.81	-33.394	57.018	10
2013.66101	6.97	51.52	-175.202	30
2013.661884	5.7	28.235	99.35	13
2013.666877	5.73	-29.214	-176.24	46.3
2013.672407	6.08	51.099	-130.405	10
2013.676024	5.98	15.215	-45.198	12.8
2013.676989	5.82	10.664	-86.113	20.6
2013.678584	5.57	-47.014	33.317	10
2013.688991	5.6	1.446	122.285	21
2013.693445	6.05	-4.615	-104.951	10
2013.71354	5.55	-3.395	144.272	20
2013.721289	5.71	-33.546	-178.181	10
2013.728426	5.5	7.383	59.535	11.7
2013.728895	7.76	26.92	65.526	12.8
2013.731104	6.01	-49.978	-113.841	10
2013.732228	7.04	-15.906	-74.585	46.1
2013.733832	5.65	14.43	-93.385	30
2013.743941	5.55	-37.475	-73.564	21.7
2013.744688	6.41	-30.871	-178.266	51.2
2013.744954	5.5	49.499	-28.57	15
2013.749613	5.75	11.241	57.591	15
2013.756952	6.38	-38.705	78.496	16
2013.762897	6.2	-36.693	-97.504	10
2013.767473	5.74	-58.895	149.109	10
2013.778371	6.76	35.583	23.405	52.1
2013.77915	5.54	-36.774	78.688	10
2013.785103	7.1	9.864	124.12	18.6
2013.789016	6.78	-6.453	154.972	45.8
2013.798074	6.57	25.943	-110.37	10
2013.800283	5.56	-56.626	-25.758	20.3
2013.801786	5.56	35.292	76.99	16.5
2013.801966	5.59	-22.951	-174.775	10
2013.811935	6.64	-58.268	-12.794	10
2013.814416	7.14	37.131	144.767	15
2013.8145	5.71	-19.397	-173.771	25
2013.824622	5.96	-61.698	154.737	10
2013.82643	5.9	-35.417	-73.081	13.2
2013.830257	6.29	23.552	121.467	17.2
2013.831516	6.49	-30.33	-71.512	35.8
2013.836171	6.02	-23.621	-112.695	10
2013.836516	6.25	-19.259	-172.643	15
2013.851911	5.58	-1.296	67.639	15.1
2013.853953	5.51	-12.005	167.225	10
2013.858685	5.7	-54.878	-130.629	10
2013.862544	6.5	54.706	162.099	55
2013.864928	5.8	51.51	-178.89	35
2013.867187	6.03	-60.314	-47.206	17
2013.870181	5.53	41.441	142.138	55.9
2013.873882	5.74	4.249	90.048	10
2013.87403	5.51	35.556	140.151	58
2013.882449	6.11	2.708	128.463	37.6
2013.882647	5.94	8.886	138.574	12.3
2013.883562	5.78	-63.272	-164.961	10
2013.8848	5.61	12.358	95.122	15
2013.889899	5.67	34.423	45.533	18.1
2013.894537	5.66	36.593	86.826	17.1
2013.898009	5.95	45.537	150.965	45
2013.898067	5.62	-54.083	-55.105	15
2013.907125	5.62	29.357	51.357	13.1
2013.913918	6.49	-7	128.404	13.1
2013.914137	5.53	41.717	-126.943	17.1
2013.914499	6.01	2.03	96.847	21.2
2013.9179	5.61	-53.387	25.386	10
2013.921969	5.6	6.596	126.146	43.3
2013.934909	6.11	44.474	149.131	35
2013.935667	5.61	-15.552	-173.295	17.9
2013.949818	5.58	35.644	140.647	41.1
2013.955304	5.61	-58.653	149.382	10
2013.956209	5.67	-46.106	166.093	19.5
2013.96026	6.19	20.739	146.777	25
2013.972106	5.6	-46.481	96.169	10
2013.988447	5.59	-56.415	-142.589	10
2013.989431	5.93	36.043	31.323	52.6
2013.989845	5.9	-1.364	-15.169	15
2013.99188	5.54	-5.657	154.019	34.1
2013.9922	5.75	1.333	126.219	28.6
2013.998177	5.65	19.05	120.312	15
2014.006867	5.73	-20.676	-70.639	20.3
2014.009994	5.5	4.594	-76.742	45.4
2014.017687	5.72	-4.522	-106.11	10
2014.021294	5.87	-11.622	166.54	48.9
2014.031944	6.33	19.002	-66.879	24.4
2014.04056	5.58	51.241	-179.118	32.3
2014.050979	6.29	-40.633	175.825	24.5
2014.053558	6.18	-15.491	-174.83	15
2014.057306	5.56	-20.566	172.647	15
2014.059434	5.77	13.441	146.189	10
2014.068293	5.51	-15.281	-173.51	15
2014.068666	6.12	38.188	20.529	15.2
2014.075353	5.54	-9.571	161.239	50.9
2014.085786	5.75	-11.487	166.266	46.8
2014.08732	6.42	-32.985	-177.94	50.9
2014.09156	5.87	-7.221	128.207	15
2014.096837	5.84	-61.459	154.471	10
2014.107112	5.92	-6.008	154.466	45.8
2014.11021	5.56	-8.183	124.59	17.1
2014.114685	6.91	35.845	82.627	15
2014.115832	5.63	-20.635	169.922	12.6
2014.119979	5.51	-23.041	-114.275	10
2014.127987	5.52	18.506	120.462	31
2014.130988	5.51	-34.798	-179.31	17.1
2014.131126	6.45	14.601	-58.96	30
2014.14915	5.64	4.048	62.77	15
2014.164001	6.24	12.579	-87.717	60
2014.165144	5.78	-6.288	154.858	50
2014.165445	5.99	14.286	-92.973	20
2014.169616	5.79	-33.594	-71.984	35
2014.173677	5.58	-5.786	154.129	40.1
2014.177741	5.71	-28.319	-176.817	27.4
2014.184405	5.62	1.623	-79.365	15
2014.184878	5.78	15.964	-98.391	15
2014.18541	6.91	40.704	-125.04	15
2014.187855	6.4	-60.846	-20.081	10
2014.190059	6.13	-3.183	148.586	15
2014.192497	5.57	-23.532	-175.121	14.1
2014.194541	5.53	51.285	-179.19	31.5
2014.197312	5.56	7.721	94.202	21
2014.19952	6.13	-14.134	-76.343	21.9
2014.201216	6.28	-5.668	-80.941	32.5
2014.203659	6.67	-19.937	-70.611	25
2014.2055	5.84	-53.196	-32.444	25.3
2014.209511	5.67	-5.317	152.833	24
2014.210852	5.72	24.022	122.29	32.8
2014.211272	5.77	-28.123	-176.924	36.6
2014.234069	5.68	-29.156	-68.735	27.5
2014.235752	5.57	11.742	-86.536	55
2014.235754	5.56	-17.214	-176.688	17.6
2014.237712	5.91	-0.867	-21.825	21.7
2014.243861	5.6	-8.39	147.039	14.9
2014.247686	5.57	-46.798	-10.599	10
2014.249626	5.98	7.842	-82.338	28.3
2014.251598	5.9	-5.298	102.208	34.6
2014.254583	5.97	-10.484	161.584	58.4
2014.25626	5.59	-32.704	-71.382	42.4
2014.267909	5.62	-50.329	-114.044	10
2014.27224	5.63	-19.353	-173.309	15
2014.272355	6.13	12.392	-86.341	15
2014.273229	7.07	-6.604	155.039	50
2014.277463	7.61	-11.273	162.143	27.3
2014.283818	6.83	-53.66	8.748	7.7
2014.284911	5.57	-36.071	-101.17	10
2014.290345	5.64	-54.988	-129.497	10
2014.290567	6.2	-62.843	155.993	10
2014.29323	7.27	17.354	-101.004	20
2014.293719	5.72	67.704	-162.407	20.4
2014.297274	5.8	-26.569	-115.152	10
2014.30837	6.58	49.652	-127.613	17.4
2014.310275	5.93	-24.073	-176.589	68.7
2014.313776	5.62	-56.344	-143.734	10
2014.314173	6.14	-20.808	-174.715	49.5
2014.326247	5.78	-1.226	-13.587	14.8
2014.328838	5.85	1.95	97.95	45
2014.330797	5.6	-18.805	-175.3	14
2014.330906	5.78	-3.811	127.403	17.8
2014.339396	6.18	19.657	99.701	4.6
2014.343244	6.24	-36.378	-96.994	10
2014.354685	5.88	-3.444	146.244	15
2014.355988	5.91	-47.995	99.767	10
2014.359416	6.41	-49.926	-114.803	2.6
2014.35944	5.5	43.686	-128.125	15
2014.360779	6.48	7.146	-82.255	15
2014.365154	6.19	6.379	144.969	21.8
2014.366676	6.25	9.359	122.063	24
2014.369499	5.87	17.026	-60.39	25
2014.372373	5.74	-54.392	-146.646	10
2014.373828	5.59	-14.734	-175.473	15
2014.373836	6.05	4.234	92.763	45.6
2014.37421	5.63	-21.335	169.804	65
2014.37643	5.87	-4.44	-106.065	10
2014.379054	5.68	-57.12	-25.39	15.6
2014.381971	5.58	23.732	121.478	23.6
2014.383797	6.08	18.272	88.014	10
2014.385653	5.54	-55.425	-28.417	16.4
2014.389781	5.72	24.921	97.916	15
2014.391218	6.86	40.274	25.385	15
2014.391493	5.82	0.695	-26.281	10
2014.408332	5.68	9.364	126.6	22.3
2014.410666	6.19	18.738	-107.506	15
2014.413201	5.77	1.988	89.76	25.8
2014.421627	5.74	59.046	-136.817	18.1
2014.424979	5.8	-29.099	-112.46	10
2014.436431	5.51	10.082	122.169	24.5
2014.447126	5.82	-46.119	-13.948	8.6
2014.448914	6.47	-10.085	91.009	12.7
2014.452466	5.6	36.608	141.759	29.2
2014.453874	5.72	1.659	-79.381	16
2014.462503	6.25	-13.571	166.877	46.7
2014.472913	5.56	-15.507	-173.044	15
2014.474483	6.88	-29.997	-177.599	26.4
2014.475389	6.36	52.01	176.798	20
2014.489384	6.24	24.449	142.664	53.4
2014.489606	6.85	-55.492	-28.422	14.2
2014.490517	6.43	-15.027	-175.462	15
2014.491647	5.65	0.025	-17.299	18
2014.494833	5.58	-56.648	-141.809	10
2014.497592	6.03	-62.35	155.453	10
2014.50192	6.34	-30.423	-176.364	15
2014.503902	5.54	-7.007	155.876	40
2014.504108	6.38	-6.261	152.857	12.4
2014.504808	5.56	35.065	-34.934	11.9
2014.504985	5.69	39.728	142.036	53.7
2014.510403	5.71	-21.198	174.094	16
2014.518135	5.79	-62.055	164.986	10
2014.52377	6.53	37.059	142.397	10
2014.529319	5.84	-4.08	151.347	14.1
2014.530687	6.25	5.696	126.428	28.6
2014.536502	5.57	-22.008	-175.355	43.3
2014.539337	6	60.317	-140.411	6.3
2014.542823	5.57	-34.769	-179.584	30.7
2014.545087	6.02	11.741	57.812	13.6
2014.561136	6.04	58.377	-137.237	17.7
2014.563909	5.78	-60.18	-18.893	10
2014.565535	6.06	23.674	-45.511	13.2
2014.568516	5.53	7.493	136.862	10
2014.570729	5.68	-6.967	143.905	15
2014.572378	6.04	-3.499	146.758	15.5
2014.573361	5.56	35.37	-36.369	14
2014.575407	5.91	-7.224	154.993	15
2014.577879	5.83	12.329	95.139	13.5
2014.579533	5.57	36.899	3.199	12.3
2014.582998	5.56	-9.142	67.282	10
2014.584573	6.84	0.8	146.14	19.4
2014.584999	5.81	28.037	128.129	12.2
2014.585501	6.15	27.242	103.428	3
2014.586932	5.54	-3.959	-80.918	33.7
2014.594086	6.19	-7.321	128.057	19.5
2014.604121	6.11	41.157	142.249	65
2014.607978	5.63	-41.078	-85.15	10
2014.612584	5.58	-3.459	145.55	15
2014.625888	6.21	32.701	47.723	15
2014.63338	5.57	52.498	175.398	15
2014.633733	5.61	-59.224	-17.403	10
2014.634063	5.94	-5.328	150.671	12.4
2014.641859	6.42	-32.714	-71.436	42
2014.643206	6.07	38.181	-122.236	1.1
2014.646421	5.52	-16.202	-73.187	60.6
2014.652124	5.71	-15.679	-177.818	23.4
2014.655173	5.88	32.133	131.968	25
2014.660221	5.53	43.619	-28.481	11.2
2014.665262	5.5	64.69	-17.482	0.7
2014.670286	5.79	-15.133	-173.425	15
2014.67174	5.5	-26.581	-114.983	10
2014.672777	6.02	-21.483	-173.219	15
2014.679829	6.13	18.779	-107.095	15
2014.68117	5.53	64.541	-17.242	15
2014.688885	6.27	-0.202	125.053	29.2
2014.701608	5.66	-21.146	-174.336	17.7
2014.705292	5.5	-6.33	151.748	36.2
2014.725918	5.53	-5.405	151.767	40
2014.729926	5.59	27.29	65.778	49.4
2014.73069	6.06	-9.421	156.336	12.8
2014.73858	5.68	-19.305	-176.344	15.9
2014.742153	5.53	64.46	-17.449	15
2014.745239	5.53	1.541	67.672	10.3
2014.74648	5.97	-6.051	149.57	50
2014.751649	5.63	40.192	142.672	35
2014.752464	5.5	11.33	122.145	24
2014.757861	5.6	-49.728	125.86	10
2014.761358	5.59	15.494	147.161	10
2014.764069	6.12	23.362	100.501	10
2014.765535	6.1	23.781	-108.461	13.4
2014.765579	5.55	30.317	-41.904	11.8
2014.768223	6.95	-32.272	-110.931	10
2014.773739	6.04	41.053	143.165	30
2014.775356	5.5	16.098	-95.637	29
2014.776829	5.54	57.264	-33.347	13.7
2014.779515	5.75	-46.254	166.066	23.2
2014.782097	7.28	12.58	-88.017	40
2014.782137	5.96	-34.856	179.998	42.3
2014.785681	5.54	64.698	-17.8	1.4
2014.785946	5.8	32.526	47.826	14.5
2014.787119	5.54	31.795	140.496	65
2014.797587	5.86	-3.356	150.935	15
2014.798994	5.72	-62.001	161.259	10
2014.800314	5.61	0.7	-77.919	15
2014.803448	5.6	-63.465	169.954	10
2014.803588	5.76	27.467	128.536	45
2014.820358	6.01	-15.441	-174.669	13.9
2014.833473	5.58	-9.779	159.769	19.4
2014.835647	6.01	-61.252	154.294	10
2014.837372	5.54	4.654	-32.754	10
2014.837418	6.26	-41.851	80.034	7.6
2014.847404	5.63	4.844	95.057	35
2014.847772	6.63	-6.027	148.264	50
2014.856727	5.87	-22.821	171.511	12.5
2014.864979	5.97	-15.263	173.133	10
2014.869556	7.05	1.852	126.406	38.1
2014.874579	6.68	-37.574	179.609	35.3
2014.874869	5.88	-9.596	155.232	15
2014.876669	6.22	-46.396	33.722	10
2014.877872	5.71	7.474	94.239	14.1
2014.883169	5.61	37.35	141.631	43.7
2014.885038	5.67	23.536	93.516	35
2014.886093	5.79	20.625	120.137	14.8
2014.889451	6.12	30.286	101.813	24.6
2014.889931	6.25	36.645	137.894	11.5
2014.890627	5.67	45.859	27.141	35
2014.901943	5.5	8.326	-104.117	10
2014.90909	5.55	5.772	61.24	9.6
2014.914565	5.63	-48.938	164.598	33.9
2014.9186	5.63	-2.928	122.383	19.8
2014.928743	5.99	7.877	-82.73	20
2014.929656	6.58	-6.491	154.547	15
2014.930891	5.84	13.715	-91.407	20
2014.933364	5.82	50.297	158.221	49.4
2014.942037	5.56	-56.909	-25.646	20.8
2014.957583	5.79	-3.794	100.224	15
2014.966176	5.95	37.457	141.54	41.9
2014.967878	5.57	11.515	125.955	17.5
2014.971404	5.78	-54.189	-146.008	10
2014.976268	5.93	-56.48	147.348	10
2014.984243	5.99	6.471	-82.458	17.9
2014.990816	6.14	8.706	121.596	3.5
2014.991752	5.64	-56.732	-24.906	39.2
2015.01093	5.58	-43.063	171.301	15
2015.014729	5.97	-35.669	-103.712	10
2015.014958	6.46	5.847	-82.766	10
2015.018816	5.7	-61.774	161.267	10
2015.022826	5.65	-5.645	68.367	10
2015.030393	5.63	-5.598	133.868	25.6
2015.04714	5.65	-35.394	-105.894	10
2015.049205	5.63	4.627	119.761	18.2
2015.055001	5.72	-5.687	146.366	62.5
2015.06721	5.53	9.685	122.429	32.2
2015.068418	5.56	-54.669	-136.844	10
2015.069232	5.69	1.274	97.236	23.4
2015.074281	5.76	40.351	-124.492	15
2015.079394	5.97	-21.359	170.185	19.9
2015.081507	5.64	15.383	147.016	23.4
2015.085106	5.61	-49.368	-8.139	10
2015.08652	5.95	-1.556	145.295	15.9
2015.087295	5.54	13.913	124.513	30.6
2015.089126	5.54	52.333	-168.704	23.4
2015.091986	5.62	-25.772	-175.897	19.1
2015.094305	5.67	5.25	-82.582	16.8
2015.103713	5.53	-2.494	119.435	17.6
2015.11265	5.82	-65.602	-179.566	10
2015.117819	5.7	52.653	-31.966	13.8
2015.117968	6.24	22.616	121.448	27.5
2015.126524	6.73	39.861	142.946	23
2015.129456	5.59	8.41	-103.146	10
2015.130452	6.07	-10.766	164.126	20.2
2015.13362	6.39	-16.436	168.198	15
2015.141956	6.24	18.586	-106.837	10
2015.148703	5.67	6.056	119.882	26.9
2015.149329	5.86	31.058	141.862	14.9
2015.155877	5.74	17.061	145.866	15
2015.166168	6.18	-0.702	98.759	33.3
2015.174124	5.95	-41.307	80.57	10
2015.177425	5.69	50.43	-173.26	14.5
2015.178453	5.66	-6.58	151.757	30
2015.181703	5.77	6.462	-82.653	13.8
2015.198356	5.79	18.7	146.394	65.5
2015.200466	6.06	-0.59	122.378	25.1
2015.208129	6.12	-36.13	-73.618	10
2015.213292	5.63	-4.816	154.752	25
2015.22088	5.53	23.72	121.707	45.5
2015.235601	5.5	-18.342	176.828	15
2015.238856	7.45	-4.752	152.583	41.5
2015.239082	5.5	26.697	108.758	15
2015.239784	6.01	-15.468	-173.006	17.8
2015.240085	5.87	-39.438	78.064	10
2015.243005	5.66	-10.982	162.503	50.2
2015.246265	5.51	-10.54	-78.007	52.7
2015.252259	5.91	-6.308	147.723	43.2
2015.270863	5.71	-13.795	65.841	13.9
2015.272303	5.61	2.091	126.646	50
2015.287489	6.12	35.18	26.845	24
2015.289971	6.47	-16.116	-178.533	15.8
2015.296568	6.36	24.085	122.442	30.7
2015.29741	5.78	-5.571	102.615	30
2015.307736	6	-42.102	173.09	51.1
2015.308914	6.23	51.649	-130.839	13.6
2015.310768	7.88	28.143	84.72	13.1
2015.315491	5.72	-8.42	-79.96	35
2015.324928	5.67	-60.363	-26.949	15.4
2015.324977	6.61	-5.345	151.788	50.8
2015.331148	5.72	31.584	140.059	20
2015.334986	5.55	-44.596	168.88	12.9
2015.336117	5.72	-61.481	154.445	10
2015.346019	5.74	1.507	97.833	40.8
2015.351225	5.53	14.746	-94.066	10
2015.353574	5.85	31.185	141.912	19.2
2015.371307	5.64	-12.198	165.84	22.2
2015.373494	5.73	-41.548	80.244	10
2015.377357	5.84	-18.598	168.569	56.3
2015.377529	6.62	-54.463	-132.32	10
2015.381111	6.79	-10.918	164.16	10.3
2015.383476	5.66	-9.831	160.408	19.5
2015.390017	6.31	-16.842	-14.222	12.9
2015.391131	6.26	-19.574	-176.064	16
2015.391868	5.75	-59.623	-26.29	46.1
2015.396841	5.76	-0.335	135.778	15
2015.397638	5.65	-58.817	-25.22	44
2015.403947	6.8	56.72	-156.732	65.6
2015.404138	5.86	-47.454	100.062	10
2015.408033	6.23	30.804	142.989	9.7
2015.412147	5.8	44.322	-129.736	15.9
2015.422229	5.99	6.039	116.659	21.4
2015.424013	5.54	-37.181	78.069	10
2015.43224	5.51	-15.181	-173.078	15
2015.433297	5.58	-56.134	-143.884	24.3
2015.436978	5.7	39.603	143.499	31
2015.442747	6	-15.62	-172.986	50
2015.444592	5.56	-24.604	-176.211	30.8
2015.451709	5.81	-9.453	125.011	24.9
2015.456635	6.91	-35.455	-17.65	10
2015.463629	6.41	-36.34	-73.663	15
2015.464013	5.67	-59.636	-26.528	51.3
2015.479211	5.86	-32.27	-178.212	15.2
2015.484322	5.56	28.974	34.694	18.5
2015.489066	5.85	-15.973	-74.17	37.7
2015.495152	5.6	-52.202	159.781	10
2015.495598	5.51	-60.414	-35.326	16.8
2015.499102	6.42	37.46	78.138	19
2015.499347	5.53	11.408	94.987	17.6
2015.49974	6.11	10.161	125.97	43.8
2015.507626	5.5	-56.36	-142.272	10
2015.508602	5.8	-20.784	-174.565	32
2015.510515	6.31	43.964	148.005	50
2015.510562	5.59	-35.306	-179.573	26.5
2015.510726	5.87	-13.408	-111.873	10
2015.516933	5.58	13.293	-90.275	51.2
2015.518619	6.7	-9.321	158.324	14.6
2015.535824	5.71	13.876	-58.529	11
2015.540322	6.93	-10.432	165.119	9.7
2015.546787	5.8	-35.481	-105.088	10
2015.554181	5.62	-0.739	-21.16	19.6
2015.562752	5.9	-9.192	112.681	61.6
2015.564534	5.87	-18.061	-174.121	12.7
2015.565233	6.9	52.275	-169.53	29.9
2015.567156	6.97	-2.717	138.544	53.5
2015.570177	5.93	8.142	-77.344	14.2
2015.57286	5.5	-25.366	154.208	19.3
2015.573775	5.53	-27.183	-176.124	26.9
2015.575046	5.63	-56.953	-140.995	10
2015.59496	5.78	-2.102	28.877	12.6
2015.596203	5.59	1.165	-85.24	10
2015.600818	5.75	-27.611	-176.239	10.8
2015.608515	5.5	-31.706	-71.526	32.7
2015.612442	5.96	-37.011	77.953	16.5
2015.616022	5.58	21.044	-45.814	10
2015.617589	6.42	-10.921	163.819	20.6
2015.619014	5.64	51.797	-175.286	50
2015.623855	5.66	21.942	146.669	17.5
2015.624034	5.7	13.713	51.711	14.6
2015.639153	5.52	13.143	-90.161	64.7
2015.641247	5.7	-29.743	-71.322	43.9
2015.648398	5.73	-57.542	-25.813	49.2
2015.665001	5.64	31.304	141.779	15.8
2015.670249	5.51	2.041	126.671	51.5
2015.674994	5.55	51.467	-174.277	27.4
2015.67571	5.85	49.415	155.447	51.4
2015.680725	6.18	-32.932	-177.956	10
2015.683329	5.78	14.613	-93.864	17.7
2015.685957	5.71	-49.527	-116.41	10
2015.693055	5.51	-6.021	146.699	33.7
2015.695901	5.52	-6.185	147.412	53.3
2015.697007	5.62	24.93	-109.316	18.6
2015.705916	6.02	-6.005	151.406	17.5
2015.706926	8.27	-31.687	-71.605	29.6
2015.708074	5.62	53.249	159.821	69.8
2015.711612	5.99	15.283	-46.032	9.8
2015.727791	5.75	50.664	-130.305	17.5
2015.728028	6.58	-0.657	131.217	28.5
2015.732072	5.5	-20.92	169.085	25
2015.734163	6	-57.013	-142.488	10
2015.751547	5.73	-37.486	-73.547	23.2
2015.77287	6.06	-54.427	-135.873	10
2015.776418	5.56	-40.624	176.375	27.9
2015.781624	5.98	48.863	156.413	18.4
2015.790503	5.73	-25.434	-64.497	25.8
2015.791224	5.56	-42.762	-82.627	10
2015.791552	5.62	-5.081	152.998	15
2015.793784	6.01	-16.308	-173.205	12.5
2015.799744	5.52	-57.463	-66.063	10
2015.805665	5.62	29.614	70.328	15
2015.805803	6.12	-54.423	6.434	10
2015.806077	6.03	-45.865	37.229	10
2015.808129	5.84	-2.225	138.213	17.7
2015.812797	5.75	-29.292	-177.76	10
2015.833933	5.86	51.605	-173.399	32.5
2015.838172	5.64	-8.29	124.98	41.3
2015.839137	5.59	-3.627	149.654	14.4
2015.850639	5.53	6.874	94.489	23.6
2015.857683	5.63	6.231	147.648	19.7
2015.858367	5.59	-9.097	-108.555	10
2015.8638	5.57	-29.813	-64.477	25.6
2015.865487	6.75	30.968	128.659	15
2015.871396	5.89	17.687	-81.931	10
2015.87324	5.94	48.222	154.347	51.1
2015.874877	6.5	38.695	20.541	10
2015.876054	5.55	40.282	73.228	15.9
2015.878909	6.84	-8.995	158.436	19.3
2015.882903	5.83	26.334	142.619	22.7
2015.892846	5.61	16.926	-98.898	35.9
2015.895591	5.57	-0.022	-17.798	10
2015.898125	5.7	1.436	126.301	46
2015.89839	5.5	31.861	49.551	18
2015.902781	5.5	13.128	-88.988	68.4
2015.903834	6.18	-24.779	-70.407	32.2
2015.909067	5.78	-23.474	-64.722	21.9
2015.911969	5.64	-8.9	67.682	10
2015.914344	5.75	-15.1	-176.489	15
2015.923159	7.09	-47.664	85.261	10
2015.92971	7.19	38.092	72.912	13
2015.935474	6.79	-4.111	129.427	15
2015.935771	6.08	-16.765	175.233	11.3
2015.938408	5.71	-59.043	-24.006	15
2015.945191	5.62	-41.134	-90.29	10
2015.960276	5.5	-1.338	-15.86	16
2015.961919	5.99	-18.37	169.54	16.6
2015.963388	5.64	-8.291	107.136	35
2015.966552	6.05	3.662	117.683	16
2015.974552	5.87	-54.147	-1.54	10
2015.977611	6.16	-55.684	-123.087	10
2015.980147	5.73	-40.681	-86.454	10
2015.989261	5.78	-6.275	154.701	52
2015.995773	5.83	11.29	-86.514	57.6
2015.997492	6.34	-50.623	139.556	16.9
2015.998978	5.68	-29.111	-177.201	48.3
2016.005372	6.72	24.828	93.617	44.1
2016.008482	5.86	30.641	132.805	17
2016.009305	5.96	-54.249	-136.277	10
2016.023295	5.68	-57.771	-147.858	10
2016.026538	6.49	3.822	126.831	25.2
2016.028491	5.9	-31.358	58.194	16.4
2016.033245	6.66	42.046	142.68	54.8
2016.034117	5.75	-15.635	-177.214	20
2016.034365	5.54	9.605	126.327	49.2
2016.040997	5.57	-3.859	127.207	35
2016.045905	5.91	-21.579	176.086	13.5
2016.046797	5.57	22.778	121.372	26.2
2016.051246	5.91	37.668	101.635	21.6
2016.054086	6.55	18.709	-106.994	10
2016.058651	5.53	-22.365	-114.012	10
2016.062971	5.7	-19.515	-173.31	32.1
2016.063469	6.38	35.666	-3.676	13.8
2016.06607	6.08	-5.261	153.264	31.8
2016.070179	5.69	0.868	-28.121	21.6
2016.078034	5.54	-3.348	147.037	27.7
2016.081411	6	-63.263	169.743	10
2016.082067	5.51	-6.869	155.143	22.9
2016.095364	6.41	22.894	120.604	25.8
2016.096014	5.66	-17.166	174.939	29.6
2016.098798	5.78	-15.185	-173.346	40.9
2016.103162	6.42	-6.647	154.742	48.2
2016.113397	6.24	-9.547	119.298	38.2
2016.114641	5.53	-11.37	162.848	15
2016.117754	5.69	-43.493	172.813	10
2016.122181	6.03	-21.058	-175.461	14.9
2016.122686	5.97	-49.121	164.595	19.1
2016.124432	5.67	-16.526	-73.541	39.4
2016.125919	6.12	-55.838	-125.045	10
2016.12793	6.09	0.833	129.029	17.8
2016.139339	5.66	24.607	142.406	41.2
2016.140385	6.02	-30.454	-71.923	10
2016.144438	5.84	-63.031	145.154	10
2016.15079	5.62	-62.21	155.588	10
2016.155772	6.08	-51.886	139.632	11.3
2016.162611	5.62	-33.017	-178.28	13.4
2016.165735	7.78	-4.891	94.233	15
2016.167991	5.61	-9.245	125.02	31.9
2016.169495	5.85	-3.433	148.845	15.8
2016.193178	5.65	51.517	-173.948	26.5
2016.199798	5.74	-52.646	18.695	10
2016.204103	5.56	4.732	125.153	13.4
2016.208136	5.62	-4.622	153.051	52.3
2016.209539	5.5	-12.53	166.631	45.3
2016.212002	5.57	11.781	-88.912	10
2016.21212	6.04	17.944	-60.736	10.8
2016.216158	6.39	54.249	162.801	35
2016.21798	5.68	27.743	66.142	15.2
2016.230368	5.72	-2.646	67.958	14.9
2016.234774	5.72	52.175	-168.763	18.7
2016.246709	5.91	33.333	136.375	19.6
2016.248622	6.16	-3.495	144.891	18.6
2016.24981	6.22	57.065	-158.034	18.3
2016.25284	6.82	-14.312	166.859	45
2016.258327	5.92	4.182	126.394	31.7
2016.261779	6.05	-7.985	107.473	49.9
2016.271303	5.71	-4.177	102.253	51.5
2016.273279	5.62	51.143	179.569	43.6
2016.276087	5.64	51.816	176.641	27.1
2016.276908	5.83	-3.906	-103.955	10
2016.281356	5.97	7.824	122.049	25.4
2016.282353	5.83	53.821	160.766	43.2
2016.283418	6.17	32.763	130.761	8.3
2016.286355	6.02	13.379	-92.331	33.9
2016.290209	7.78	0.278	-79.966	11.3
2016.29107	5.89	-23.73	-174.405	16.1
2016.292444	5.55	-58.091	-25.288	49.9
2016.296307	6.26	-55.733	-27.309	15
2016.299665	5.62	13.213	-55.944	10
2016.299832	5.93	37.835	141.555	49.8
2016.310362	5.54	-59.343	-27.155	15
2016.311934	5.67	-17.61	-173.1	16
2016.312927	5.97	14.32	-93.051	34.9
2016.319335	5.53	24.241	121.883	10.9
2016.32256	6.97	-16.075	167.421	33.4
2016.323244	6.61	10.077	-103.866	15
2016.332682	5.57	-6.136	-107.287	10
2016.334019	5.73	43.716	147.514	68.9
2016.334312	5.59	-55.9	-143.884	15
2016.340295	5.6	13.899	51.762	10
2016.340752	5.66	-9.064	-108.277	10
2016.345005	5.55	18.266	-105.365	15
2016.34857	5.87	16.331	-97.823	20
2016.359034	5.82	24.704	122.035	12.9
2016.362197	5.63	30.628	66.42	18.7
2016.366228	5.72	8.316	-102.809	10
2016.36969	5.79	-22.58	173.032	18.6
2016.382641	6.03	-25.642	129.863	11.2
2016.395232	5.65	35.021	26.27	25.3
2016.400153	5.87	26.982	130.289	11.7
2016.408765	5.61	-30.335	-177.875	47.8
2016.411826	5.86	47.557	154.266	21.1
2016.413057	5.75	55.543	-158.641	40.1
